image,labels
parts/016863/original.png,parts/016863/left_brow.png;parts/016863/left_cheek.png;parts/016863/left_eye.png;parts/016863/mouth.png;parts/016863/nose.png;parts/016863/right_brow.png;parts/016863/right_cheek.png;parts/016863/right_eye.png
parts/054447/original.png,parts/054447/left_brow.png;parts/054447/left_cheek.png;parts/054447/left_eye.png;parts/054447/mouth.png;parts/054447/nose.png;parts/054447/right_brow.png;parts/054447/right_cheek.png;parts/054447/right_eye.png
parts/094303/original.png,parts/094303/left_brow.png;parts/094303/left_cheek.png;parts/094303/left_eye.png;parts/094303/mouth.png;parts/094303/nose.png;parts/094303/right_brow.png;parts/094303/right_cheek.png;parts/094303/right_eye.png
parts/104519/original.png,parts/104519/left_brow.png;parts/104519/left_cheek.png;parts/104519/left_eye.png;parts/104519/mouth.png;parts/104519/nose.png;parts/104519/right_brow.png;parts/104519/right_cheek.png;parts/104519/right_eye.png
parts/114241/original.png,parts/114241/left_brow.png;parts/114241/left_cheek.png;parts/114241/left_eye.png;parts/114241/mouth.png;parts/114241/nose.png;parts/114241/right_brow.png;parts/114241/right_cheek.png;parts/114241/right_eye.png
parts/148016/original.png,parts/148016/left_brow.png;parts/148016/left_cheek.png;parts/148016/left_eye.png;parts/148016/mouth.png;parts/148016/nose.png;parts/148016/right_brow.png;parts/148016/right_cheek.png;parts/148016/right_eye.png
parts/105031/original.png,parts/105031/left_brow.png;parts/105031/left_cheek.png;parts/105031/left_eye.png;parts/105031/mouth.png;parts/105031/nose.png;parts/105031/right_brow.png;parts/105031/right_cheek.png;parts/105031/right_eye.png
parts/034162/original.png,parts/034162/left_brow.png;parts/034162/left_cheek.png;parts/034162/left_eye.png;parts/034162/mouth.png;parts/034162/nose.png;parts/034162/right_brow.png;parts/034162/right_cheek.png;parts/034162/right_eye.png
parts/170683/original.png,parts/170683/left_brow.png;parts/170683/left_cheek.png;parts/170683/left_eye.png;parts/170683/mouth.png;parts/170683/nose.png;parts/170683/right_brow.png;parts/170683/right_cheek.png;parts/170683/right_eye.png
parts/129296/original.png,parts/129296/left_brow.png;parts/129296/left_cheek.png;parts/129296/left_eye.png;parts/129296/mouth.png;parts/129296/nose.png;parts/129296/right_brow.png;parts/129296/right_cheek.png;parts/129296/right_eye.png
parts/084896/original.png,parts/084896/left_brow.png;parts/084896/left_cheek.png;parts/084896/left_eye.png;parts/084896/mouth.png;parts/084896/nose.png;parts/084896/right_brow.png;parts/084896/right_cheek.png;parts/084896/right_eye.png
parts/194725/original.png,parts/194725/left_brow.png;parts/194725/left_cheek.png;parts/194725/left_eye.png;parts/194725/mouth.png;parts/194725/nose.png;parts/194725/right_brow.png;parts/194725/right_cheek.png;parts/194725/right_eye.png
parts/037402/original.png,parts/037402/left_brow.png;parts/037402/left_cheek.png;parts/037402/left_eye.png;parts/037402/mouth.png;parts/037402/nose.png;parts/037402/right_brow.png;parts/037402/right_cheek.png;parts/037402/right_eye.png
parts/051596/original.png,parts/051596/left_brow.png;parts/051596/left_cheek.png;parts/051596/left_eye.png;parts/051596/mouth.png;parts/051596/nose.png;parts/051596/right_brow.png;parts/051596/right_cheek.png;parts/051596/right_eye.png
parts/132141/original.png,parts/132141/left_brow.png;parts/132141/left_cheek.png;parts/132141/left_eye.png;parts/132141/mouth.png;parts/132141/nose.png;parts/132141/right_brow.png;parts/132141/right_cheek.png;parts/132141/right_eye.png
parts/122717/original.png,parts/122717/left_brow.png;parts/122717/left_cheek.png;parts/122717/left_eye.png;parts/122717/mouth.png;parts/122717/nose.png;parts/122717/right_brow.png;parts/122717/right_cheek.png;parts/122717/right_eye.png
parts/150007/original.png,parts/150007/left_brow.png;parts/150007/left_cheek.png;parts/150007/left_eye.png;parts/150007/mouth.png;parts/150007/nose.png;parts/150007/right_brow.png;parts/150007/right_cheek.png;parts/150007/right_eye.png
parts/095984/original.png,parts/095984/left_brow.png;parts/095984/left_cheek.png;parts/095984/left_eye.png;parts/095984/mouth.png;parts/095984/nose.png;parts/095984/right_brow.png;parts/095984/right_cheek.png;parts/095984/right_eye.png
parts/032229/original.png,parts/032229/left_brow.png;parts/032229/left_cheek.png;parts/032229/left_eye.png;parts/032229/mouth.png;parts/032229/nose.png;parts/032229/right_brow.png;parts/032229/right_cheek.png;parts/032229/right_eye.png
parts/093612/original.png,parts/093612/left_brow.png;parts/093612/left_cheek.png;parts/093612/left_eye.png;parts/093612/mouth.png;parts/093612/nose.png;parts/093612/right_brow.png;parts/093612/right_cheek.png;parts/093612/right_eye.png
parts/083017/original.png,parts/083017/left_brow.png;parts/083017/left_cheek.png;parts/083017/left_eye.png;parts/083017/mouth.png;parts/083017/nose.png;parts/083017/right_brow.png;parts/083017/right_cheek.png;parts/083017/right_eye.png
parts/081765/original.png,parts/081765/left_brow.png;parts/081765/left_cheek.png;parts/081765/left_eye.png;parts/081765/mouth.png;parts/081765/nose.png;parts/081765/right_brow.png;parts/081765/right_cheek.png;parts/081765/right_eye.png
parts/013452/original.png,parts/013452/left_brow.png;parts/013452/left_cheek.png;parts/013452/left_eye.png;parts/013452/mouth.png;parts/013452/nose.png;parts/013452/right_brow.png;parts/013452/right_cheek.png;parts/013452/right_eye.png
parts/117145/original.png,parts/117145/left_brow.png;parts/117145/left_cheek.png;parts/117145/left_eye.png;parts/117145/mouth.png;parts/117145/nose.png;parts/117145/right_brow.png;parts/117145/right_cheek.png;parts/117145/right_eye.png
parts/166813/original.png,parts/166813/left_brow.png;parts/166813/left_cheek.png;parts/166813/left_eye.png;parts/166813/mouth.png;parts/166813/nose.png;parts/166813/right_brow.png;parts/166813/right_cheek.png;parts/166813/right_eye.png
parts/199178/original.png,parts/199178/left_brow.png;parts/199178/left_cheek.png;parts/199178/left_eye.png;parts/199178/mouth.png;parts/199178/nose.png;parts/199178/right_brow.png;parts/199178/right_cheek.png;parts/199178/right_eye.png
parts/198581/original.png,parts/198581/left_brow.png;parts/198581/left_cheek.png;parts/198581/left_eye.png;parts/198581/mouth.png;parts/198581/nose.png;parts/198581/right_brow.png;parts/198581/right_cheek.png;parts/198581/right_eye.png
parts/105754/original.png,parts/105754/left_brow.png;parts/105754/left_cheek.png;parts/105754/left_eye.png;parts/105754/mouth.png;parts/105754/nose.png;parts/105754/right_brow.png;parts/105754/right_cheek.png;parts/105754/right_eye.png
parts/168945/original.png,parts/168945/left_brow.png;parts/168945/left_cheek.png;parts/168945/left_eye.png;parts/168945/mouth.png;parts/168945/nose.png;parts/168945/right_brow.png;parts/168945/right_cheek.png;parts/168945/right_eye.png
parts/119416/original.png,parts/119416/left_brow.png;parts/119416/left_cheek.png;parts/119416/left_eye.png;parts/119416/mouth.png;parts/119416/nose.png;parts/119416/right_brow.png;parts/119416/right_cheek.png;parts/119416/right_eye.png
parts/195580/original.png,parts/195580/left_brow.png;parts/195580/left_cheek.png;parts/195580/left_eye.png;parts/195580/mouth.png;parts/195580/nose.png;parts/195580/right_brow.png;parts/195580/right_cheek.png;parts/195580/right_eye.png
parts/106741/original.png,parts/106741/left_brow.png;parts/106741/left_cheek.png;parts/106741/left_eye.png;parts/106741/mouth.png;parts/106741/nose.png;parts/106741/right_brow.png;parts/106741/right_cheek.png;parts/106741/right_eye.png
parts/126354/original.png,parts/126354/left_brow.png;parts/126354/left_cheek.png;parts/126354/left_eye.png;parts/126354/mouth.png;parts/126354/nose.png;parts/126354/right_brow.png;parts/126354/right_cheek.png;parts/126354/right_eye.png
parts/202125/original.png,parts/202125/left_brow.png;parts/202125/left_cheek.png;parts/202125/left_eye.png;parts/202125/mouth.png;parts/202125/nose.png;parts/202125/right_brow.png;parts/202125/right_cheek.png;parts/202125/right_eye.png
parts/155831/original.png,parts/155831/left_brow.png;parts/155831/left_cheek.png;parts/155831/left_eye.png;parts/155831/mouth.png;parts/155831/nose.png;parts/155831/right_brow.png;parts/155831/right_cheek.png;parts/155831/right_eye.png
parts/102487/original.png,parts/102487/left_brow.png;parts/102487/left_cheek.png;parts/102487/left_eye.png;parts/102487/mouth.png;parts/102487/nose.png;parts/102487/right_brow.png;parts/102487/right_cheek.png;parts/102487/right_eye.png
parts/058485/original.png,parts/058485/left_brow.png;parts/058485/left_cheek.png;parts/058485/left_eye.png;parts/058485/mouth.png;parts/058485/nose.png;parts/058485/right_brow.png;parts/058485/right_cheek.png;parts/058485/right_eye.png
parts/009397/original.png,parts/009397/left_brow.png;parts/009397/left_cheek.png;parts/009397/left_eye.png;parts/009397/mouth.png;parts/009397/nose.png;parts/009397/right_brow.png;parts/009397/right_cheek.png;parts/009397/right_eye.png
parts/052285/original.png,parts/052285/left_brow.png;parts/052285/left_cheek.png;parts/052285/left_eye.png;parts/052285/mouth.png;parts/052285/nose.png;parts/052285/right_brow.png;parts/052285/right_cheek.png;parts/052285/right_eye.png
parts/139069/original.png,parts/139069/left_brow.png;parts/139069/left_cheek.png;parts/139069/left_eye.png;parts/139069/mouth.png;parts/139069/nose.png;parts/139069/right_brow.png;parts/139069/right_cheek.png;parts/139069/right_eye.png
parts/054373/original.png,parts/054373/left_brow.png;parts/054373/left_cheek.png;parts/054373/left_eye.png;parts/054373/mouth.png;parts/054373/nose.png;parts/054373/right_brow.png;parts/054373/right_cheek.png;parts/054373/right_eye.png
parts/053619/original.png,parts/053619/left_brow.png;parts/053619/left_cheek.png;parts/053619/left_eye.png;parts/053619/mouth.png;parts/053619/nose.png;parts/053619/right_brow.png;parts/053619/right_cheek.png;parts/053619/right_eye.png
parts/111650/original.png,parts/111650/left_brow.png;parts/111650/left_cheek.png;parts/111650/left_eye.png;parts/111650/mouth.png;parts/111650/nose.png;parts/111650/right_brow.png;parts/111650/right_cheek.png;parts/111650/right_eye.png
parts/018943/original.png,parts/018943/left_brow.png;parts/018943/left_cheek.png;parts/018943/left_eye.png;parts/018943/mouth.png;parts/018943/nose.png;parts/018943/right_brow.png;parts/018943/right_cheek.png;parts/018943/right_eye.png
parts/177455/original.png,parts/177455/left_brow.png;parts/177455/left_cheek.png;parts/177455/left_eye.png;parts/177455/mouth.png;parts/177455/nose.png;parts/177455/right_brow.png;parts/177455/right_cheek.png;parts/177455/right_eye.png
parts/127716/original.png,parts/127716/left_brow.png;parts/127716/left_cheek.png;parts/127716/left_eye.png;parts/127716/mouth.png;parts/127716/nose.png;parts/127716/right_brow.png;parts/127716/right_cheek.png;parts/127716/right_eye.png
parts/062862/original.png,parts/062862/left_brow.png;parts/062862/left_cheek.png;parts/062862/left_eye.png;parts/062862/mouth.png;parts/062862/nose.png;parts/062862/right_brow.png;parts/062862/right_cheek.png;parts/062862/right_eye.png
parts/123776/original.png,parts/123776/left_brow.png;parts/123776/left_cheek.png;parts/123776/left_eye.png;parts/123776/mouth.png;parts/123776/nose.png;parts/123776/right_brow.png;parts/123776/right_cheek.png;parts/123776/right_eye.png
parts/104645/original.png,parts/104645/left_brow.png;parts/104645/left_cheek.png;parts/104645/left_eye.png;parts/104645/mouth.png;parts/104645/nose.png;parts/104645/right_brow.png;parts/104645/right_cheek.png;parts/104645/right_eye.png
parts/031568/original.png,parts/031568/left_brow.png;parts/031568/left_cheek.png;parts/031568/left_eye.png;parts/031568/mouth.png;parts/031568/nose.png;parts/031568/right_brow.png;parts/031568/right_cheek.png;parts/031568/right_eye.png
parts/192679/original.png,parts/192679/left_brow.png;parts/192679/left_cheek.png;parts/192679/left_eye.png;parts/192679/mouth.png;parts/192679/nose.png;parts/192679/right_brow.png;parts/192679/right_cheek.png;parts/192679/right_eye.png
parts/026986/original.png,parts/026986/left_brow.png;parts/026986/left_cheek.png;parts/026986/left_eye.png;parts/026986/mouth.png;parts/026986/nose.png;parts/026986/right_brow.png;parts/026986/right_cheek.png;parts/026986/right_eye.png
parts/119319/original.png,parts/119319/left_brow.png;parts/119319/left_cheek.png;parts/119319/left_eye.png;parts/119319/mouth.png;parts/119319/nose.png;parts/119319/right_brow.png;parts/119319/right_cheek.png;parts/119319/right_eye.png
parts/079115/original.png,parts/079115/left_brow.png;parts/079115/left_cheek.png;parts/079115/left_eye.png;parts/079115/mouth.png;parts/079115/nose.png;parts/079115/right_brow.png;parts/079115/right_cheek.png;parts/079115/right_eye.png
parts/131604/original.png,parts/131604/left_brow.png;parts/131604/left_cheek.png;parts/131604/left_eye.png;parts/131604/mouth.png;parts/131604/nose.png;parts/131604/right_brow.png;parts/131604/right_cheek.png;parts/131604/right_eye.png
parts/194980/original.png,parts/194980/left_brow.png;parts/194980/left_cheek.png;parts/194980/left_eye.png;parts/194980/mouth.png;parts/194980/nose.png;parts/194980/right_brow.png;parts/194980/right_cheek.png;parts/194980/right_eye.png
parts/141036/original.png,parts/141036/left_brow.png;parts/141036/left_cheek.png;parts/141036/left_eye.png;parts/141036/mouth.png;parts/141036/nose.png;parts/141036/right_brow.png;parts/141036/right_cheek.png;parts/141036/right_eye.png
parts/045651/original.png,parts/045651/left_brow.png;parts/045651/left_cheek.png;parts/045651/left_eye.png;parts/045651/mouth.png;parts/045651/nose.png;parts/045651/right_brow.png;parts/045651/right_cheek.png;parts/045651/right_eye.png
parts/071247/original.png,parts/071247/left_brow.png;parts/071247/left_cheek.png;parts/071247/left_eye.png;parts/071247/mouth.png;parts/071247/nose.png;parts/071247/right_brow.png;parts/071247/right_cheek.png;parts/071247/right_eye.png
parts/045188/original.png,parts/045188/left_brow.png;parts/045188/left_cheek.png;parts/045188/left_eye.png;parts/045188/mouth.png;parts/045188/nose.png;parts/045188/right_brow.png;parts/045188/right_cheek.png;parts/045188/right_eye.png
parts/014016/original.png,parts/014016/left_brow.png;parts/014016/left_cheek.png;parts/014016/left_eye.png;parts/014016/mouth.png;parts/014016/nose.png;parts/014016/right_brow.png;parts/014016/right_cheek.png;parts/014016/right_eye.png
parts/188932/original.png,parts/188932/left_brow.png;parts/188932/left_cheek.png;parts/188932/left_eye.png;parts/188932/mouth.png;parts/188932/nose.png;parts/188932/right_brow.png;parts/188932/right_cheek.png;parts/188932/right_eye.png
parts/090919/original.png,parts/090919/left_brow.png;parts/090919/left_cheek.png;parts/090919/left_eye.png;parts/090919/mouth.png;parts/090919/nose.png;parts/090919/right_brow.png;parts/090919/right_cheek.png;parts/090919/right_eye.png
parts/101876/original.png,parts/101876/left_brow.png;parts/101876/left_cheek.png;parts/101876/left_eye.png;parts/101876/mouth.png;parts/101876/nose.png;parts/101876/right_brow.png;parts/101876/right_cheek.png;parts/101876/right_eye.png
parts/169817/original.png,parts/169817/left_brow.png;parts/169817/left_cheek.png;parts/169817/left_eye.png;parts/169817/mouth.png;parts/169817/nose.png;parts/169817/right_brow.png;parts/169817/right_cheek.png;parts/169817/right_eye.png
parts/132947/original.png,parts/132947/left_brow.png;parts/132947/left_cheek.png;parts/132947/left_eye.png;parts/132947/mouth.png;parts/132947/nose.png;parts/132947/right_brow.png;parts/132947/right_cheek.png;parts/132947/right_eye.png
parts/011815/original.png,parts/011815/left_brow.png;parts/011815/left_cheek.png;parts/011815/left_eye.png;parts/011815/mouth.png;parts/011815/nose.png;parts/011815/right_brow.png;parts/011815/right_cheek.png;parts/011815/right_eye.png
parts/086225/original.png,parts/086225/left_brow.png;parts/086225/left_cheek.png;parts/086225/left_eye.png;parts/086225/mouth.png;parts/086225/nose.png;parts/086225/right_brow.png;parts/086225/right_cheek.png;parts/086225/right_eye.png
